Solver,Problem,Seed,Sample Size,Truth,Estimate,Cost,Steps,Message,mixture_model,cvar_tgt
SiS (vMFNM),Linear Problem (d=2),0,2000,0.00023262907903552502,0.0002257519681834767,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),1,2000,0.00023262907903552502,0.00023474178010062928,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),2,2000,0.00023262907903552502,0.0002250887237334134,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),3,2000,0.00023262907903552502,0.0002360749572034108,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),4,2000,0.00023262907903552502,0.0002487890312882182,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),5,2000,0.00023262907903552502,0.00026599830841499963,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),6,2000,0.00023262907903552502,0.0002144934947829108,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),7,2000,0.00023262907903552502,0.0002094843030865161,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),8,2000,0.00023262907903552502,0.00021564935142583306,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),9,2000,0.00023262907903552502,0.00019951539447812713,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),10,2000,0.00023262907903552502,0.00021358305623066733,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),11,2000,0.00023262907903552502,0.0002373820105541473,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),12,2000,0.00023262907903552502,0.0002683370862841213,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),13,2000,0.00023262907903552502,0.00024154151003032942,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),14,2000,0.00023262907903552502,0.0002146997876956106,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),15,2000,0.00023262907903552502,0.00024901391721810124,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),16,2000,0.00023262907903552502,0.0002335739990443129,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),17,2000,0.00023262907903552502,0.0002329092162094623,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),18,2000,0.00023262907903552502,0.0002488713004271467,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),19,2000,0.00023262907903552502,0.00023320498093658834,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),20,2000,0.00023262907903552502,0.0002448098091056564,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),21,2000,0.00023262907903552502,0.00022946271169595973,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),22,2000,0.00023262907903552502,0.00024168028320445745,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),23,2000,0.00023262907903552502,0.0002604554058328897,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),24,2000,0.00023262907903552502,0.00025131448386972504,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),25,2000,0.00023262907903552502,0.00023249263451876665,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),26,2000,0.00023262907903552502,0.00025575672200373576,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),27,2000,0.00023262907903552502,0.0002186667966166537,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),28,2000,0.00023262907903552502,0.00024851251759703494,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),29,2000,0.00023262907903552502,0.00023627880460722555,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),30,2000,0.00023262907903552502,0.00024889703242352105,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),31,2000,0.00023262907903552502,0.0002503853545305002,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),32,2000,0.00023262907903552502,0.0002111999947521199,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),33,2000,0.00023262907903552502,0.00022923806825396546,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),34,2000,0.00023262907903552502,0.00023244309916048352,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),35,2000,0.00023262907903552502,0.00021038877172734798,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),36,2000,0.00023262907903552502,0.0002373074363707525,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),37,2000,0.00023262907903552502,0.0002199999218699143,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),38,2000,0.00023262907903552502,0.00021192497086365049,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),39,2000,0.00023262907903552502,0.00022072202530353506,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),40,2000,0.00023262907903552502,0.0002366167721449497,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),41,2000,0.00023262907903552502,0.0002851585012039248,12000,5,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),42,2000,0.00023262907903552502,0.00023634902280142043,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),43,2000,0.00023262907903552502,0.0002323114882360948,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),44,2000,0.00023262907903552502,0.0002263089681253544,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),45,2000,0.00023262907903552502,0.000266903987035174,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),46,2000,0.00023262907903552502,0.0002333606134206419,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),47,2000,0.00023262907903552502,0.00022103077095995323,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),48,2000,0.00023262907903552502,0.00022010856565020522,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),49,2000,0.00023262907903552502,0.00021495125249526738,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),50,2000,0.00023262907903552502,0.0002484380099638231,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),51,2000,0.00023262907903552502,0.0002488762113422596,14000,6,Success,vMFNM,1
SiS (vMFNM),Linear Problem (d=2),52,2000,0.00023262907903552502,0.00023530372363443926,14000,6,Success,vMFNM,1
